locus_tag	source_pgap	type_pgap	start_pgap	end_pgap	score_pgap	strand_pgap	phase_pgap	attributes_pgap	locus_tag	product_pgap	seed_ortholog_eggnog	evalue_eggnog	score_eggnog	eggNOG_OGs_eggnog	max_annot_lvl_eggnog	COG_category_eggnog	Description_eggnog	Preferred_name_eggnog	GOs_eggnog	EC_eggnog	KEGG_ko_eggnog	KEGG_Pathway_eggnog	KEGG_Module_eggnog	KEGG_Reaction_eggnog	KEGG_rclass_eggnog	BRITE_eggnog	KEGG_TC_eggnog	CAZy_eggnog	BiGG_Reaction_eggnog	PFAMs_eggnog	GenomeID_transapp	FID_transapp	Subfamily_transapp	Substrate/Function_transapp	ID_tcdb_org_transapp	KO_blastkoala	KO_definition_blastkoala
pgaptmp_001331	Protein Homology	CDS	1625332	1626180		-	0	ID=cds-pgaptmp_001331;Parent=gene-pgaptmp_001331;Name=extdb:pgaptmp_001331;Ontology_term=GO:0005524;gbkey=CDS;go_function=ATP binding|0005524||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011107699.1;locus_tag=pgaptmp_001331;product=ATP-binding cassette domain-containing protein;protein_id=extdb:pgaptmp_001331;transl_table=11	pgaptmp_001331	ATP-binding cassette domain-containing protein	226186.BT_1306	1.46E-202	560	COG1131@1|root,COG1131@2|Bacteria,4NFRV@976|Bacteroidetes,2FPD8@200643|Bacteroidia,4AKCU@815|Bacteroidaceae	976|Bacteroidetes	V	Psort location CytoplasmicMembrane, score	cbiO			ko:K01990		M00254			ko00000,ko00002,ko02000	3.A.1			ABC_tran	bb11818	ABC	binding	daunorubicin	3.A.1	K01990	ABC-2.A; ABC-2 type transport system ATP-binding protein
pgaptmp_001337	Protein Homology	CDS	1632401	1633600		-	0	ID=cds-pgaptmp_001337;Parent=gene-pgaptmp_001337;Name=extdb:pgaptmp_001337;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011107701.1;locus_tag=pgaptmp_001337;product=clostripain-related cysteine peptidase;protein_id=extdb:pgaptmp_001337;transl_table=11	pgaptmp_001337	clostripain-related cysteine peptidase	226186.BT_1308	6.08E-295	804	2DCIH@1|root,2ZE9X@2|Bacteria,4PKVU@976|Bacteroidetes,2G05F@200643|Bacteroidia,4AWER@815|Bacteroidaceae	976|Bacteroidetes	S	Clostripain family													Peptidase_C11							
pgaptmp_001338	Protein Homology	CDS	1633682	1634083		-	0	ID=cds-pgaptmp_001338;Parent=gene-pgaptmp_001338;Name=extdb:pgaptmp_001338;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004310274.1;locus_tag=pgaptmp_001338;product=hypothetical protein;protein_id=extdb:pgaptmp_001338;transl_table=11	pgaptmp_001338	hypothetical protein	226186.BT_1309	1.66E-87	257	2F1ZA@1|root,33UYK@2|Bacteria,4NWDD@976|Bacteroidetes,2FTEB@200643|Bacteroidia,4AQZX@815|Bacteroidaceae	976|Bacteroidetes	S	COG NOG31446 non supervised orthologous group																				
pgaptmp_001339	Protein Homology	CDS	1634160	1634816		-	0	ID=cds-pgaptmp_001339;Parent=gene-pgaptmp_001339;Name=extdb:pgaptmp_001339;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008025361.1;locus_tag=pgaptmp_001339;product=murein L%2CD-transpeptidase catalytic domain-containing protein;protein_id=extdb:pgaptmp_001339;transl_table=11	pgaptmp_001339	murein L%2CD-transpeptidase catalytic domain-containing protein	226186.BT_1310	5.71E-159	445	28N3K@1|root,2ZB98@2|Bacteria,4NKYB@976|Bacteroidetes,2G05G@200643|Bacteroidia,4AWES@815|Bacteroidaceae	976|Bacteroidetes	S	L,D-transpeptidase catalytic domain													YkuD_2							
pgaptmp_001340	Protein Homology	CDS	1634950	1635810		-	0	ID=cds-pgaptmp_001340;Parent=gene-pgaptmp_001340;Name=extdb:pgaptmp_001340;Ontology_term=GO:0006352,GO:0006355,GO:0003677,GO:0003700,GO:0016987;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA,sigma factor activity|0016987||IEA;go_process=DNA-templated transcription initiation|0006352||IEA,regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008625412.1;locus_tag=pgaptmp_001340;product=sigma-70 family RNA polymerase sigma factor;protein_id=extdb:pgaptmp_001340;transl_table=11	pgaptmp_001340	sigma-70 family RNA polymerase sigma factor	483216.BACEGG_01736	1.27E-189	528	COG0568@1|root,COG0568@2|Bacteria,4NEBF@976|Bacteroidetes,2FNVQ@200643|Bacteroidia,4AM8U@815|Bacteroidaceae	976|Bacteroidetes	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released	rpoD			ko:K03086					ko00000,ko03021				Sigma70_r1_2,Sigma70_r2,Sigma70_r3,Sigma70_r4						K03086	rpoD; RNA polymerase primary sigma factor
pgaptmp_001341	Protein Homology	CDS	1635993	1637528		-	0	ID=cds-pgaptmp_001341;Parent=gene-pgaptmp_001341;Name=extdb:pgaptmp_001341;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007758248.1;locus_tag=pgaptmp_001341;product=trypsin-like peptidase domain-containing protein;protein_id=extdb:pgaptmp_001341;transl_table=11	pgaptmp_001341	trypsin-like peptidase domain-containing protein	1077285.AGDG01000034_gene4609	0	980	COG0265@1|root,COG0265@2|Bacteria,4NFCS@976|Bacteroidetes,2FMUA@200643|Bacteroidia,4ANIK@815|Bacteroidaceae	976|Bacteroidetes	O	Psort location Periplasmic, score	htrA												PDZ_1,PDZ_2,Trypsin_2							
pgaptmp_001342	Protein Homology	CDS	1637748	1638899		-	0	ID=cds-pgaptmp_001342;Parent=gene-pgaptmp_001342;Name=extdb:pgaptmp_001342;Ontology_term=GO:0016855;gbkey=CDS;go_function=racemase and epimerase activity%2C acting on amino acids and derivatives|0016855||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008651520.1;locus_tag=pgaptmp_001342;product=dipeptide epimerase;protein_id=extdb:pgaptmp_001342;transl_table=11	pgaptmp_001342	dipeptide epimerase	226186.BT_1313	3.04E-280	765	COG4948@1|root,COG4948@2|Bacteria,4NG8N@976|Bacteroidetes,2FNCM@200643|Bacteroidia,4ANXW@815|Bacteroidaceae	976|Bacteroidetes	M	Belongs to the mandelate racemase muconate lactonizing enzyme family	ykfB	GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016853,GO:0016854,GO:0034641,GO:0043167,GO:0043169,GO:0043603,GO:0044237,GO:0046872,GO:0071704,GO:1901564	5.1.1.20,5.1.1.3	ko:K01776,ko:K19802	ko00471,ko01100,map00471,map01100		R00260,R10938	RC00302,RC03309	ko00000,ko00001,ko01000,ko01011				MR_MLE_C,MR_MLE_N						K19802	ycjG, ykfB, dgcA; L-Ala-D/L-Glu epimerase / N-acetyl-D-glutamate racemase [EC:5.1.1.20 5.1.1.25]
pgaptmp_001343	Protein Homology	CDS	1638918	1639904		-	0	ID=cds-pgaptmp_001343;Parent=gene-pgaptmp_001343;Name=extdb:pgaptmp_001343;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011107705.1;locus_tag=pgaptmp_001343;product=NlpC/P60 family protein;protein_id=extdb:pgaptmp_001343;transl_table=11	pgaptmp_001343	NlpC/P60 family protein	226186.BT_1314	2.87E-248	680	COG0791@1|root,COG3807@1|root,COG0791@2|Bacteria,COG3807@2|Bacteria,4NE2T@976|Bacteroidetes,2FMNQ@200643|Bacteroidia,4AP9P@815|Bacteroidaceae	976|Bacteroidetes	M	NlpC P60 family protein	ykfC												NLPC_P60,SH3_3							
pgaptmp_001345	Protein Homology	CDS	1640399	1641718		+	0	ID=cds-pgaptmp_001345;Parent=gene-pgaptmp_001345;Name=extdb:pgaptmp_001345;Ontology_term=GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011107706.1;locus_tag=pgaptmp_001345;product=YihY/virulence factor BrkB family protein;protein_id=extdb:pgaptmp_001345;transl_table=11	pgaptmp_001345	YihY/virulence factor BrkB family protein	226186.BT_1315	1.38E-305	844	COG1295@1|root,COG1295@2|Bacteria,4NH0H@976|Bacteroidetes,2FP7P@200643|Bacteroidia,4AKHS@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location CytoplasmicMembrane, score 10.00	yihY			ko:K07058					ko00000				Virul_fac_BrkB						K07058	K07058; membrane protein
pgaptmp_001346	Protein Homology	CDS	1641955	1642491		-	0	ID=cds-pgaptmp_001346;Parent=gene-pgaptmp_001346;Name=extdb:pgaptmp_001346;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008643323.1;locus_tag=pgaptmp_001346;product=nitroreductase family protein;protein_id=extdb:pgaptmp_001346;transl_table=11	pgaptmp_001346	nitroreductase family protein	226186.BT_1316	1.44E-121	347	COG0778@1|root,COG0778@2|Bacteria,4NPZV@976|Bacteroidetes,2FNIP@200643|Bacteroidia,4ANZZ@815|Bacteroidaceae	976|Bacteroidetes	C	Nitroreductase family													Nitroreductase							
pgaptmp_001347	Protein Homology	CDS	1642549	1643151		-	0	ID=cds-pgaptmp_001347;Parent=gene-pgaptmp_001347;Name=extdb:pgaptmp_001347;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008025374.1;locus_tag=pgaptmp_001347;product=riboflavin synthase;protein_id=extdb:pgaptmp_001347;transl_table=11	pgaptmp_001347	riboflavin synthase	1077285.AGDG01000034_gene4615	1.47E-143	404	COG0307@1|root,COG0307@2|Bacteria,4NHI8@976|Bacteroidetes,2FNEF@200643|Bacteroidia,4AMH3@815|Bacteroidaceae	976|Bacteroidetes	H	COG0307 Riboflavin synthase alpha chain	ribE		2.5.1.9	ko:K00793	ko00740,ko01100,ko01110,map00740,map01100,map01110	M00125	R00066	RC00958,RC00960	ko00000,ko00001,ko00002,ko01000				Lum_binding						K00793	ribE, RIB5; riboflavin synthase [EC:2.5.1.9]
pgaptmp_001348	Protein Homology	CDS	1643441	1644439		+	0	ID=cds-pgaptmp_001348;Parent=gene-pgaptmp_001348;Name=extdb:pgaptmp_001348;Ontology_term=GO:0007165,GO:0000155,GO:0004673,GO:0005524;gbkey=CDS;go_function=phosphorelay sensor kinase activity|0000155||IEA,protein histidine kinase activity|0004673||IEA,ATP binding|0005524||IEA;go_process=signal transduction|0007165||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011107708.1;locus_tag=pgaptmp_001348;product=sensor histidine kinase;protein_id=extdb:pgaptmp_001348;transl_table=11	pgaptmp_001348	sensor histidine kinase	226186.BT_1318	9.13E-238	654	COG2972@1|root,COG2972@2|Bacteria,4NIF6@976|Bacteroidetes,2FTKV@200643|Bacteroidia,4AVT7@815|Bacteroidaceae	976|Bacteroidetes	T	GHKL domain													HATPase_c_5,His_kinase	bb11818	UT		urea	1.A.28		
pgaptmp_001349	Protein Homology	CDS	1644436	1645122		+	0	ID=cds-pgaptmp_001349;Parent=gene-pgaptmp_001349;Name=extdb:pgaptmp_001349;Ontology_term=GO:0000160,GO:0000156,GO:0003677;gbkey=CDS;go_function=phosphorelay response regulator activity|0000156||IEA,DNA binding|0003677||IEA;go_process=phosphorelay signal transduction system|0000160||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011107709.1;locus_tag=pgaptmp_001349;product=LytR/AlgR family response regulator transcription factor;protein_id=extdb:pgaptmp_001349;transl_table=11	pgaptmp_001349	LytR/AlgR family response regulator transcription factor	226186.BT_1319	3.03E-159	446	COG3279@1|root,COG3279@2|Bacteria,4NI3K@976|Bacteroidetes,2FQW7@200643|Bacteroidia,4AKP0@815|Bacteroidaceae	2|Bacteria	K	Response regulator receiver domain protein													LytTR,Response_reg							
pgaptmp_001350	Protein Homology	CDS	1645521	1646210		-	0	ID=cds-pgaptmp_001350;Parent=gene-pgaptmp_001350;Name=extdb:pgaptmp_001350;Ontology_term=GO:0006817,GO:0030643,GO:0045936;gbkey=CDS;gene=phoU;go_process=phosphate ion transport|0006817||IEA,intracellular phosphate ion homeostasis|0030643||IEA,negative regulation of phosphate metabolic process|0045936||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008762450.1;locus_tag=pgaptmp_001350;product=phosphate signaling complex protein PhoU;protein_id=extdb:pgaptmp_001350;transl_table=11	pgaptmp_001350	phosphate signaling complex protein PhoU	1077285.AGDG01000034_gene4619	5.2E-156	438	COG0704@1|root,COG0704@2|Bacteria,4NNT5@976|Bacteroidetes,2FNP4@200643|Bacteroidia,4AM4G@815|Bacteroidaceae	976|Bacteroidetes	P	Plays a role in the regulation of phosphate uptake	phoU			ko:K02039					ko00000				PhoU						K02039	phoU; phosphate transport system protein
pgaptmp_001351	Protein Homology	CDS	1646268	1647026		-	0	ID=cds-pgaptmp_001351;Parent=gene-pgaptmp_001351;Name=extdb:pgaptmp_001351;Ontology_term=GO:0006817,GO:0005524,GO:0015415,GO:0009898,GO:0055052;gbkey=CDS;gene=pstB;go_component=cytoplasmic side of plasma membrane|0009898||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA;go_function=ATP binding|0005524||IEA,ATPase-coupled phosphate ion transmembrane transporter activity|0015415||IEA;go_process=phosphate ion transport|0006817||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004303877.1;locus_tag=pgaptmp_001351;product=phosphate ABC transporter ATP-binding protein PstB;protein_id=extdb:pgaptmp_001351;transl_table=11	pgaptmp_001351	phosphate ABC transporter ATP-binding protein PstB	1077285.AGDG01000034_gene4620	1.5E-180	502	COG1117@1|root,COG1117@2|Bacteria,4NFAB@976|Bacteroidetes,2FMN7@200643|Bacteroidia,4ANHW@815|Bacteroidaceae	976|Bacteroidetes	P	Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system	pstB		3.6.3.27	ko:K02036	ko02010,map02010	M00222			ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.7			ABC_tran	bb11818	ABC	binding	phosphate	3.A.1	K02036	pstB; phosphate transport system ATP-binding protein [EC:7.3.2.1]
pgaptmp_001352	Protein Homology	CDS	1647034	1647909		-	0	ID=cds-pgaptmp_001352;Parent=gene-pgaptmp_001352;Name=extdb:pgaptmp_001352;Ontology_term=GO:0006817,GO:0015415,GO:0005886,GO:0055052;gbkey=CDS;gene=pstA;go_component=plasma membrane|0005886||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA;go_function=ATPase-coupled phosphate ion transmembrane transporter activity|0015415||IEA;go_process=phosphate ion transport|0006817||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007486828.1;locus_tag=pgaptmp_001352;product=phosphate ABC transporter permease PstA;protein_id=extdb:pgaptmp_001352;transl_table=11	pgaptmp_001352	phosphate ABC transporter permease PstA	1077285.AGDG01000034_gene4621	3.42E-201	558	COG0581@1|root,COG0581@2|Bacteria,4NGBA@976|Bacteroidetes,2FP5W@200643|Bacteroidia,4AM5U@815|Bacteroidaceae	976|Bacteroidetes	P	Psort location CytoplasmicMembrane, score 10.00	pstA			ko:K02038	ko02010,map02010	M00222			ko00000,ko00001,ko00002,ko02000	3.A.1.7			BPD_transp_1	bb11818	ABC	membrane	phosphate	3.A.1	K02038	pstA; phosphate transport system permease protein
pgaptmp_001353	Protein Homology	CDS	1647911	1649107		-	0	ID=cds-pgaptmp_001353;Parent=gene-pgaptmp_001353;Name=extdb:pgaptmp_001353;Ontology_term=GO:0006817,GO:0015415,GO:0005886,GO:0055052;gbkey=CDS;gene=pstC;go_component=plasma membrane|0005886||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA;go_function=ATPase-coupled phosphate ion transmembrane transporter activity|0015415||IEA;go_process=phosphate ion transport|0006817||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011107710.1;locus_tag=pgaptmp_001353;product=phosphate ABC transporter permease subunit PstC;protein_id=extdb:pgaptmp_001353;transl_table=11	pgaptmp_001353	phosphate ABC transporter permease subunit PstC	226186.BT_1323	1.56E-276	757	COG0226@1|root,COG0573@1|root,COG0226@2|Bacteria,COG0573@2|Bacteria,4NFDD@976|Bacteroidetes,2FNIH@200643|Bacteroidia,4AKVE@815|Bacteroidaceae	976|Bacteroidetes	P	probably responsible for the translocation of the substrate across the membrane	pstC			ko:K02037	ko02010,map02010	M00222			ko00000,ko00001,ko00002,ko02000	3.A.1.7			BPD_transp_1,PBP_like_2	bb11818	ABC	membrane	phosphate	3.A.1	K02037	pstC; phosphate transport system permease protein
pgaptmp_001354	Protein Homology	CDS	1649284	1650096		+	0	ID=cds-pgaptmp_001354;Parent=gene-pgaptmp_001354;Name=extdb:pgaptmp_001354;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005779844.1;locus_tag=pgaptmp_001354;product=PstS family phosphate ABC transporter substrate-binding protein;protein_id=extdb:pgaptmp_001354;transl_table=11	pgaptmp_001354	PstS family phosphate ABC transporter substrate-binding protein	1077285.AGDG01000034_gene4623	1.75E-188	524	COG0226@1|root,COG0226@2|Bacteria,4NJGR@976|Bacteroidetes,2FMW1@200643|Bacteroidia,4AMGF@815|Bacteroidaceae	976|Bacteroidetes	P	COG0226 ABC-type phosphate transport system, periplasmic component	pstS			ko:K02040	ko02010,ko02020,ko05152,map02010,map02020,map05152	M00222			ko00000,ko00001,ko00002,ko02000	3.A.1.7			PBP_like_2	bb11818	ABC	binding protein	phosphate	3.A.1	K02040	pstS; phosphate transport system substrate-binding protein
pgaptmp_001355	Protein Homology	CDS	1650148	1651887		+	0	ID=cds-pgaptmp_001355;Parent=gene-pgaptmp_001355;Name=extdb:pgaptmp_001355;Ontology_term=GO:0006425,GO:0000166,GO:0004819,GO:0005524;gbkey=CDS;go_function=nucleotide binding|0000166||IEA,glutamine-tRNA ligase activity|0004819||IEA,ATP binding|0005524||IEA;go_process=glutaminyl-tRNA aminoacylation|0006425||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011107711.1;locus_tag=pgaptmp_001355;product=glutamine--tRNA ligase/YqeY domain fusion protein;protein_id=extdb:pgaptmp_001355;transl_table=11	pgaptmp_001355	glutamine--tRNA ligase/YqeY domain fusion protein	226186.BT_1325	0	1192	COG0008@1|root,COG0008@2|Bacteria,4NFCC@976|Bacteroidetes,2FMVI@200643|Bacteroidia,4AMGM@815|Bacteroidaceae	976|Bacteroidetes	J	Glutamine--tRNA ligase	glnS		6.1.1.18	ko:K01886	ko00970,ko01100,map00970,map01100	M00359,M00360	R03652	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016				tRNA-synt_1c,tRNA-synt_1c_C						K01886	QARS, glnS; glutaminyl-tRNA synthetase [EC:6.1.1.18]
pgaptmp_001356	Protein Homology	CDS	1652085	1653521		+	0	ID=cds-pgaptmp_001356;Parent=gene-pgaptmp_001356;Name=extdb:pgaptmp_001356;Ontology_term=GO:0005515;gbkey=CDS;go_function=protein binding|0005515||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011107712.1;locus_tag=pgaptmp_001356;product=tetratricopeptide repeat protein;protein_id=extdb:pgaptmp_001356;transl_table=11	pgaptmp_001356	tetratricopeptide repeat protein	226186.BT_1326	3.84E-305	857	COG0457@1|root,COG0457@2|Bacteria,4NG1I@976|Bacteroidetes,2FQPG@200643|Bacteroidia,4AMEZ@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location Cytoplasmic, score 8.96													TPR_1,TPR_16,TPR_19,TPR_2,TPR_6,TPR_7,TPR_8							
pgaptmp_001357	Protein Homology	CDS	1653552	1654190		+	0	ID=cds-pgaptmp_001357;Parent=gene-pgaptmp_001357;Name=extdb:pgaptmp_001357;Ontology_term=GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010538559.1;locus_tag=pgaptmp_001357;product=DedA family protein;protein_id=extdb:pgaptmp_001357;transl_table=11	pgaptmp_001357	DedA family protein	1077285.AGDG01000034_gene4626	2.15E-151	425	COG0586@1|root,COG0586@2|Bacteria,4NN74@976|Bacteroidetes,2FMVA@200643|Bacteroidia,4AMYS@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location CytoplasmicMembrane, score	dedA												SNARE_assoc	bb11818	MFS		multidrug efflux	2.A.1		
pgaptmp_001358	Protein Homology	CDS	1654307	1655191		-	0	ID=cds-pgaptmp_001358;Parent=gene-pgaptmp_001358;Name=extdb:pgaptmp_001358;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005681301.1;locus_tag=pgaptmp_001358;product=DUF3078 domain-containing protein;protein_id=extdb:pgaptmp_001358;transl_table=11	pgaptmp_001358	DUF3078 domain-containing protein	226186.BT_1328	3.64E-218	601	COG3137@1|root,COG3137@2|Bacteria,4NGB2@976|Bacteroidetes,2FPFT@200643|Bacteroidia,4ANTD@815|Bacteroidaceae	976|Bacteroidetes	M	COG NOG19097 non supervised orthologous group													DUF3078							
pgaptmp_001359	Protein Homology	CDS	1655318	1655821		-	0	ID=cds-pgaptmp_001359;Parent=gene-pgaptmp_001359;Name=extdb:pgaptmp_001359;Ontology_term=GO:0008379,GO:0016684;gbkey=CDS;gene=tpx;go_function=thioredoxin peroxidase activity|0008379||IEA,oxidoreductase activity%2C acting on peroxide as acceptor|0016684||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010538561.1;locus_tag=pgaptmp_001359;product=thiol peroxidase;protein_id=extdb:pgaptmp_001359;transl_table=11	pgaptmp_001359	thiol peroxidase	1077285.AGDG01000034_gene4628	9.21E-115	329	COG2077@1|root,COG2077@2|Bacteria,4NNGR@976|Bacteroidetes,2FSI3@200643|Bacteroidia,4AMD1@815|Bacteroidaceae	976|Bacteroidetes	O	Thiol-specific peroxidase that catalyzes the reduction of hydrogen peroxide and organic hydroperoxides to water and alcohols, respectively. Plays a role in cell protection against oxidative stress by detoxifying peroxides	tpx		1.11.1.15	ko:K11065					ko00000,ko01000				Redoxin						K11065	tpx; thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]
pgaptmp_001360	Protein Homology	CDS	1655958	1656521		+	0	ID=cds-pgaptmp_001360;Parent=gene-pgaptmp_001360;Name=extdb:pgaptmp_001360;Ontology_term=GO:0009268;gbkey=CDS;go_process=response to pH|0009268||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007758281.1;locus_tag=pgaptmp_001360;product=HdeD family acid-resistance protein;protein_id=extdb:pgaptmp_001360;transl_table=11	pgaptmp_001360	HdeD family acid-resistance protein	1077285.AGDG01000034_gene4629	5.37E-126	359	COG3247@1|root,COG3247@2|Bacteria,4NQZ1@976|Bacteroidetes,2FMHV@200643|Bacteroidia,4AMHN@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location CytoplasmicMembrane, score 10.00													DUF308							
pgaptmp_001361	Protein Homology	CDS	1656605	1657084		+	0	ID=cds-pgaptmp_001361;Parent=gene-pgaptmp_001361;Name=extdb:pgaptmp_001361;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005678170.1;locus_tag=pgaptmp_001361;product=DUF4494 domain-containing protein;protein_id=extdb:pgaptmp_001361;transl_table=11	pgaptmp_001361	DUF4494 domain-containing protein	1077285.AGDG01000034_gene4630	3.26E-111	319	2985A@1|root,2ZVB7@2|Bacteria,4NNTB@976|Bacteroidetes,2FPUX@200643|Bacteroidia,4AN5F@815|Bacteroidaceae	976|Bacteroidetes	S	COG NOG14445 non supervised orthologous group													DUF4494							
pgaptmp_001362	Protein Homology	CDS	1657091	1657765		+	0	ID=cds-pgaptmp_001362;Parent=gene-pgaptmp_001362;Name=extdb:pgaptmp_001362;Ontology_term=GO:0030170;gbkey=CDS;go_function=pyridoxal phosphate binding|0030170||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010538563.1;locus_tag=pgaptmp_001362;product=YggS family pyridoxal phosphate-dependent enzyme;protein_id=extdb:pgaptmp_001362;transl_table=11	pgaptmp_001362	YggS family pyridoxal phosphate-dependent enzyme	1077285.AGDG01000034_gene4631	3.43E-163	456	COG0325@1|root,COG0325@2|Bacteria,4NE42@976|Bacteroidetes,2FM94@200643|Bacteroidia,4AKAQ@815|Bacteroidaceae	976|Bacteroidetes	S	Pyridoxal 5'-phosphate (PLP)-binding protein, which is involved in PLP homeostasis	yggS			ko:K06997					ko00000				Ala_racemase_N						K06997	yggS, PROSC; PLP dependent protein
