"Feature"	"Consortium_Early_R1"	"Consortium_Early_R2"	"Consortium_Early_R3"	"Consortium_Late_R1"	"Consortium_Late_R2"	"Consortium_Late_R3"	"HGF2_Early_R1"	"HGF2_Early_R2"	"HGF2_Early_R3"	"HGF2_Late_R1"	"HGF2_Late_R2"	"HGF2_Late_R13"
"RCHGF001499"	1	7	2	0	0	0	282	266	219	294	244	274
"RCHGF001501"	0	0	2	0	0	1	556	492.043	800.447	318.229	235.38	196.128
"RCHGF001502"	2	1	3	3	0	0	255	314	188	161	143	153
"RCHGF001503"	2	3	0	0	1	0	257	335	166	134	166	122
"RCHGF001504"	2	3	2	0	0	0	169	244	141	158	149	77
"RCHGF001505"	3	3	2	0	0	0	198	190	138	177	127	140
"RCHGF001506"	0	0	0	0	0	0	119	123	103	74	78	61
"RCHGF001507"	0	1	0	0	0	0	237	225	345	100	86	68
"RCHGF001508"	1	3	0	3	5	0	949	1047	564	582	704	640
"RCHGF001509"	6	0	7	4	1	0	1034	1052	815	648	729	663
"RCHGF001510"	2	0	0	0	0	0	9	17	9	5	2	5
"RCHGF001511"	3	0	0	0	0	0	333	327	209	220	252	164
"RCHGF001512"	0	0	0	0	0	0	22	57	27	5	15	18
"RCHGF001513"	0	0	0	0	0	0	37	19	39	18	17	4
"RCHGF001514"	0	2	0	0	0	0	169	183	151	81	106	93
"RCHGF001515"	0	0	2	0	0	0	359	382	373	161	155	152
"RCHGF001516"	0	0	0	0	0	0	23	29	21	2	12	2
"RCHGF001517"	2	1	0	0	0	0	260	314	294	156	172	107
"RCHGF001518"	3	0	3	1	1	1	702	722	576	348	354	333
"RCHGF001519"	0	0	0	0	0	0	12	10	10	4	4	5
"RCHGF001520"	4	1	8	2	4	1	804	952	472	457	490	436
"RCHGF001521"	7	14	2	2	2	2	1233	1575	627	622	733	604
"RCHGF001522"	0	0	0	0	0	0	108	151	77	30	44	63
"RCHGF001523"	1	1	2	0	4	0	651	742	437	272	261	228
"RCHGF001524"	19	17	12	7	16	9	32156	33296	29740	12896	15393	12800
"RCHGF001525"	2	0	0	0	0	2	1650	1385	1074	757	722	521
"RCHGF001526"	7	2	3	1	0	0	2535	2569	2197	1738	1939	1739
"RCHGF001527"	9	10	10	1	3	2	904	886	1428	386	552	461
"RCHGF001528"	2	3	2	0	1	0	328	443	402	281	305	271
"RCHGF001529"	1	2	1	1	0	3	535	455	696	353	403	360
"RCHGF001530"	3	4	5	1	4	9.37E-04	656.893	715.401	903.675	550.64	454.231	410.791
"RCHGF001531"	7	11	2	0	2	1	1158	1075	3587	3100	2650	2387
"RCHGF001532"	3	4	3	5	0	0	416	498	377	7409	6976	6746
"RCHGF001533"	0	0	0	0	0	0	1	2	6	168	145	102
"RCHGF001534"	0	3	0	2	0	1	66	94	66	740	715	606
"RCHGF001535"	0	1	0	0	0	0	11	14	20	46	15	27
"RCHGF001536"	8	4	7	3	1	2	3763	3814	3749	2963	4405	3685
"RCHGF001537"	7	4	7	4	2	1	2471	2267	2492	2300	3485	2734
"RCHGF001538"	4	2	1	0	1	1	258	280	190	2006	1923	1993
"RCHGF001539"	1	0	0	0	0	2	143	175	176	1185	1278	1119
"RCHGF001540"	14	31	6	4	9	4	1947	1899	1403	1154	1382	1242
"RCHGF001541"	11	25	9	2	3	5	1928	2034	1515	1226	1640	1498
"RCHGF001542"	0	0	0	0	0	0	31	22	36	18	36	36
"RCHGF001543"	0	0	0	0	0	0	209	225	282	98	178	152
"RCHGF001544"	8	0	1	4	4	1	1526	1501	16126	4083	4109	3265
"RCHGF001545"	67	63	69	36	23	36	8977	9117	17935	5332	5175	4216
"RCHGF001546"	0	0	0	0	0	0	96	125	69	84	31	44
"RCHGF001547"	0	0	0	0	0	0	33	61	38	36	33	27
"RCHGF001548"	5	5	1	0	2	0	161	224	167	121	114	106
"RCHGF001549"	0	0	1	0	0	0	43	54	36	20	8	31
"RCHGF001550"	4	10	1	7	0	0	383	362	308	166	140	135
"RCHGF001551"	12	27	11	6	7	4	3031	3473	1795	1075	1131	966
"RCHGF001552"	2	6	2	0	0	1	565	633	326	248	311	280
"RCHGF001553"	0	1	1	0	0	1	291	436	258	158	248	218
"RCHGF001554"	1	5	4	0	0	0	305	425	147	156	186	197
"RCHGF001555"	5	1	2	0	0	2	165	221	104	111	110	78
"RCHGF001556"	0	4	3	4	0	1	483	630	275	363	413	351
"RCHGF001557"	2	2	0	0	0	1	249	253	183	192	254	173
"RCHGF001558"	3	1	0	1	0	1	233	217	138	120	145	134
"RCHGF001559"	0	0	0	0	0	1	123	97	90	52	108	67
"RCHGF001560"	14	5	5	3	2	4	912	862	609	429	544	480
"RCHGF001561"	3	2	1	0	0	0	551	525	550	180	198	188
"RCHGF001562"	6	10	11	5	3	0	4256	3730	3828	1636	1822	1438
"RCHGF001563"	38	44	42	23	14	16	5788	5549	4653	2896	2962	2433
"RCHGF001564"	3	2	2	1	1	0	1361	1473	1178	675	689	511
"RCHGF001565"	1	2	0	0	0	0	251	222	214	102	153	92
"RCHGF001566"	2	0	1	0	1	0	723	489	343	348	424	375
"RCHGF001567"	6	9	9	1	0	0	1672	1766	2215	759	921	837
"RCHGF001568"	13	44	33	6	10	4	3196	3555	1646	1302	1528	1452
"RCHGF001569"	1	7	1	0	0	0	298	349	179	112	86	67
"RCHGF001570"	8	12	3	3	0	1	249	336	238	208	95	105
"RCHGF001571"	0	3	1	0	0	0	190	219	119	97	58	57
"RCHGF001572"	2	1	0	0	0	1	100	134	83	27	32	32
"RCHGF001573"	0	0	0	0	1	0	57	108	52	60	54	64
"RCHGF001574"	0	0	0	0	0	0	37	33	35	21	12	13
"RCHGF001575"	1	3	0	0	1	0	107	138	76	46	52	69
"RCHGF001576"	4	0	1	0	0	0	94	112	83	85	76	60
"RCHGF001577"	2	4	0	0	0	0	336	283	284	137	134	106
"RCHGF001578"	7	5	4	1	1	2	1525	1480	1555	944	689	585
"RCHGF001579"	0	2	3	3	2	1	1544	1561	2561	617	704	619
"RCHGF001580"	1	0	2	2	0	1	477	494	441	635	545	449
"RCHGF001581"	10	10	21	11	1	1	1995	2187	1832	1657	1947	1695
"RCHGF001582"	21	21	13	8	3	6	5164	5205	4371	2654	3901	3229
"RCHGF001583"	26	20	36	15	8	5	7061	6462	7222	2099	2596	2080
"RCHGF001584"	2	1	6	1	0	0	2734	2548	1961	561	484	351
"RCHGF001585"	9	2	4	0	1	1	158	155	155	122	82	127
"RCHGF001586"	4	2	3	0	0	1	155	193	154	91	124	82
"RCHGF001587"	1	4	0	0	0	0	172	219	110	145	107	102
"RCHGF001588"	0	2	0	0	0	0	136	125	90	76	55	44
"RCHGF001589"	1	0	0	0	0	0	137	147	134	63	48	50
"RCHGF001590"	0	0	0	0	0	0	61	78	65	33	26	17
"RCHGF001591"	0	0	0	0	0	0	91	111	79	37	15	11
"RCHGF001592"	29	26	16	8	7	3	2255	2503	1397	1504	1633	1400
"RCHGF001593"	23	14	29	3	10	15	2328	2191	1809	999	925	799
"RCHGF001594"	10	5	5	0	3	6	632	695	479	751	1035	958
"RCHGF001595"	8	10	2	1	0	3	335	394	290	308	317	301
"RCHGF001597"	1	0	1	0	2	0	191	167	114	197	121	98
"RCHGF001598"	0	1	1	0	2	3	136	146	87	188	192	170
"RCHGF001599"	1	3	1	0	0	0	121	127	58	101	83	60
"RCHGF001600"	0	0	0	2	0	4	195	237	157	644	634	556
"RCHGF001601"	4	1	0	0	0	1	101	136	156	369	271	278
"RCHGF001602"	4	3	6	0	0	2	186	176	157	125	126	102
"RCHGF001603"	93	85	105	33	59	36	3956	4128	1136	1206	1327	1046
"RCHGF001604"	0	2	2	0	1	0	137	133	36	59	66	47
"RCHGF001605"	290	456	342	117	125	104	16058	18606	3152	4992	4824	4235
"RCHGF001606"	2	0	1	0	0	0	54	33	28	18	17	12
"RCHGF001607"	0	0	0	0	0	0	1	6	0	1	1	0
"RCHGF001608"	1	1	0	0	0	0	55	80	6	13	21	12
"RCHGF001609"	9	13	7	7	2	2	1884	2002	1827	487	449	419
"RCHGF001610"	8	23	19	6	2	2	1091	1335	375	556	564	517
"RCHGF001611"	6	5	4	3	1	0	545	620	189	305	341	317
"RCHGF001612"	0	5	5	0	2	3	455	462	225	229	307	292
"RCHGF001613"	16	9	7	5	5	3	1690	1390	1992	1974	2232	1836
"RCHGF001614"	4	6	2	1	0	3	614	766	484	414	449	361
"RCHGF001615"	1	0	2	0	0	0	251	260	262	170	207	148
"RCHGF001616"	1	2	4	0	0	0	506	439	954	202	298	263
"RCHGF001617"	6	5	8	2	4	2	2062	2140	2312	1114	1419	1269
"RCHGF001618"	2	4	0	4	5	5	587	580	653	275	411	365
"RCHGF001619"	9	7	1	1	0	0	648	891	363	637	651	573
"RCHGF001620"	6	5	7	3	4	0	445	695	228	353	348	352
"RCHGF001621"	4	9	1	4	1	0	237	271	186	214	167	192
"RCHGF001622"	3	4	1	1	0	1	255	274	182	116	91	104
"RCHGF001623"	0	0	0	0	0	0	13	16	5	3	11	6
"RCHGF001624"	0	0	0	1	0	0	55	87	28	24	13	12
"RCHGF001625"	10	6	12	3	3	3	1402	1222	1121	961	1372	1244
"RCHGF001626"	68	100	96	34	34	26	6016	6343	5496	6996	9845	9369
"RCHGF001627"	277	359	258	106	77	111	40965	39803	42560	43743	53002	49687
"RCHGF001628"	5	11	5	1	1	0	1844	2081	1072	805	1147	994
"RCHGF001629"	11	9	6	7	3	2	2534	3018	2076	1588	2266	2195
"RCHGF001630"	3	0	1	0	1	2	784	821	372	388	582	403
"RCHGF001631"	3	3	0	0	0	2	558	585	514	340	424	331
"RCHGF001632"	3	7	7	0	1	2	1354	1338	1146	770	990	957
"RCHGF001633"	2	3	1	0	0	1	123	146	94	71	76	74
"RCHGF001634"	2	8	5	4	0	0	445	519	436	301	379	276
"RCHGF001635"	2	0	1	0	1	0	933	742	744	342	678	497
"RCHGF001636"	0	3	0	0	0	1	370	438	306	300	271	262
"RCHGF001637"	8	4	3	0	1	2	1105	1303	608	700	643	594
"RCHGF001638"	1	1	0	0	0	0	130	115	95	88	95	69
"RCHGF001639"	0	1	0	0	0	0	95	90	53	111	126	92
"RCHGF001640"	2	1	0	1	0	0	147.045	269.278	136.91	158.484	128.839	85.757
"RCHGF001641"	3	0	3	0	0	0	81	103	73	64	76	60
"RCHGF001642"	1	0	0	0	0	0	84	116	67	79	41	48
"RCHGF001643"	4	3	2	0	0	1	290	280	201	174	200	183
"RCHGF001644"	0	0	0	0	0	0	21	21	12	2	13	11
"RCHGF001645"	1	0	1	0	0	0	117	114	62	74	39	49
"RCHGF001646"	5	2	1	8	3	4	1754	1461	4105	1466	1415	911
"RCHGF001647"	23	16	10	22	10	4	3058	3347	2907	1633	1520	1286
"RCHGF001648"	32	30	19	11	17	9	5606	6170	2563	1647	1987	1666
"RCHGF001649"	10	9	4	0	5	1	1290	1467	1136	912	932	856
"RCHGF001650"	3	0	2	0	0	2	403	481	361	232	320	347
"RCHGF001651"	0	1	1	0	0	2	179	198	105	83	84	72
"RCHGF001652"	0	0	1	0	0	0	33	47	29	15	16	10
"RCHGF001653"	4	0	5	3	0	1	212	274	121	92	79	64
"RCHGF001654"	0	2	0	0	1	2	182	185	97	82	50	60
"RCHGF001655"	7	4	4	0	0	2	965	1124	659	352	318	279
"RCHGF001656"	2	4	1	0	1	0	142	201	93	60	57	48
"RCHGF001657"	5	5	2	0	2	0	221	283	169	115	108	59
"RCHGF001658"	0	1	0	0	0	0	138	146	107	37	37	34
"RCHGF001659"	4	7	0	0	0	2	350	472	236	176	164	170
"RCHGF001660"	0	0	0	0	0	0	61	42	19	25	18	8
"RCHGF001661"	10	20	13	10	5	5	1550	1323	477	3644	4083	3424
"RCHGF001662"	14	27	14	2	11	4	1242	1636	252	3281	3765	3781
"RCHGF001663"	11	6	7	1	6	7	741	957	313	1753	2109	2112
"RCHGF001664"	39	54	57	8	20	22	3394	3755	674	7030	7597	7055
"RCHGF001665"	24	23	36	7	22	7	1807	2007	359	2250	2332	2261
"RCHGF001666"	3	4	4	4	3	0	488	554	259	716	867	846
"RCHGF001667"	1	1	0	4	2	2	374	384	192	361	456	391
"RCHGF001668"	2	0	0	0	0	0	46	72	20	38	62	41
"RCHGF001669"	0	0	0	0	0	1	64	68	53	46	49	40
"RCHGF001670"	1	1	0	0	0	0	83	87	69	90	95	99
"RCHGF001671"	13	17	8	2	4	5	2372	2500	1204	815	1106	925
"RCHGF001672"	5	5	1	0	1	1	600	643	255	161	199	157
"RCHGF001673"	0	0	0	0	0	0	46	54	42	12	13	10
"RCHGF001674"	3	1	1	1	2	1	345	313	178	124	132	133
"RCHGF001675"	0	0	0	0	0	0	68	89	44	35	33	29
"RCHGF001676"	5	6	15	4	3	4	1772	2119	973	687	837	682
"RCHGF001677"	0	0	2	0	0	0	397	402	165	79	74	62
"RCHGF001678"	0	0	0	0	0	0	5	6	1	8	0	0
"RCHGF001679"	0	0	1	0	0	0	22	12	3	5	2	1
"RCHGF001680"	0	1	4	0	0	0	187	155	78	102	103.002	65
"RCHGF001681"	1	3	2	0	1	0	258	290	128	189	136	148
"RCHGF001682"	7	16	21	6	6	8	1212	1162	724	275	345	254
"RCHGF001683"	721	1053	906	298	295	376	45971	44019	11780	8074	8452	6022
"RCHGF001684"	116	183	168	74	58	88	9837	8902	2343	2570	2657	2085
"RCHGF001685"	5	1	4	0	3	0	642	751	499	572	537	407
"RCHGF001686"	10	12	18	2	2	2	2354	1845	2819	4352	4591	3692
"RCHGF001687"	11	2	8	5	1	2	899	830	1031	1785	1913	1456
"RCHGF001689"	1	0	6	0	1	0	241	207	171	118	102	78
"RCHGF001690"	15	31	23	9	2	8	3916	4404	2331	1575	1953	1752
"RCHGF001691"	7	1	1	0	0	2	1292	1127	1347	579	569	558
"RCHGF001692"	4	2	8	0	3	0	797	850	431	1124	1055	1048
"RCHGF001693"	3	2	3	0	0	0	185	174	136	89	108	73
"RCHGF001694"	2	5	6	3	1	0	276	253	147	102	119	103
"RCHGF001695"	3	0	6	2	0	0	1548	1213	3124	721	918	789
"RCHGF001696"	8	2	2	2	1	0	332	388	231	144	157	140
"RCHGF001697"	0	1	0	0	0	1	12	14	15	6	5	0
"RCHGF001698"	3	4	10	4	1	0	469	499	244	191	201	237
"RCHGF001699"	4	0	11	2	0	7	377	431	268	220	174	150
"RCHGF001700"	24	32	28	15	15	2	3444	4079	3457	1473	1640	1519
"RCHGF001701"	164	196	184	94	78	65	22312	20605	35815	10138	9991	8087
"RCHGF001702"	71	74	69	40	41	41	27926	23348	56958	13711	13310	10457
"RCHGF001703"	1	1	2	3	1	2	231	317	198	256	235	262
"RCHGF001704"	0	4	0	0	0	0	110	120	94	96	109	67
"RCHGF001705"	0	7	3	0	1	0	270	310	281	366	367	390
"RCHGF001706"	0	2	0	0	0	0	92	89	93	40	55	57
"RCHGF001707"	0	0	1	0	0	0	71	108	80	101	68	87
"RCHGF001708"	2	0	3	0	0	1	353	377	246	302	404	383
"RCHGF001709"	1	1	2	0	0	0	201	216	271	146	143	164
"RCHGF001710"	5	5	3	0	1	0	470	637	294	283	225	268
"RCHGF001711"	0	0	0	0	0	0	31	28	11	6	11	12
"RCHGF001712"	2	1	7	4	0	1	459	479	274	251	228	223
"RCHGF001713"	0	0	4	1	0	0	116	198	97	43	72	64
"RCHGF001714"	86	84	73	48	47	36	27553	27701	24313	19164	24080	19818
"RCHGF001715"	8	1	0	1	0	0	355	451	262	280	384	304
"RCHGF001716"	4	20	1	2	2	0	1252.27	1302	1651.67	1811.28	1645.67	1360.87
"RCHGF001717"	6	8	5	3	3	3	734	754	404	7180	7851	5918
"RCHGF001718"	3	2	4	1	3	2	630	676	425	345	525	431
"RCHGF001719"	47	52	37	19	20	17	5226	5044	3942	2670	3184	2636
"RCHGF001720"	129	152	102	43	39	36	25899	31100	9895	6438	8907	7410
"RCHGF001721"	1	0	1	0	0	0	54	54	29	52	39	42
"RCHGF001722"	0	0	0	0	0	0	18	49	41	46	42	25
"RCHGF001723"	0	1	0	0	0	0	21	35	37	56	39	30
"RCHGF001724"	2	3	1	0	0	1	220	216	138	336	249	216
"RCHGF001725"	9	6	13	6	3	3	3239	3495	2417	1228	1475	1263
"RCHGF001726"	2	6	4	0	2	2	621	746	556	334	431	354
"RCHGF001727"	3	0	0	0	0	0	139.48	130.369	203.202	84.1534	59.6654	50.3715
"RCHGF001728"	3	2	5	1	0	0	307	269	210	224	145	122
"RCHGF001729"	5	4	3	0	8	2	391	399	234	216	190	179
"RCHGF001730"	2	7	3	3	1	4	456	352	224	121	162	96
"RCHGF001731"	1	1	0	0	0	0	147	120	102	87	100	65
"RCHGF001732"	0	4	0	0	0	0	149	113	86	152	113	93
"RCHGF001733"	4	2	1	0	1	0	152	183	103	121	97	119
"RCHGF001734"	0	0	0	0	0	0	44	67	68	39	18	23
"RCHGF001735"	0	1	0	0	0	0	30	41	31	22	6	11
"RCHGF001736"	3	1	2	2	0	0	187	247	212	134	120	123
"RCHGF001737"	1	0	8	0	0	5	119	124	95	51	40	43
"RCHGF001738"	0	0	2	2	1	0	166	122	149	52	37	35
"RCHGF001739"	6	1	1	0	6	1	674	803	461	279	372	378
"RCHGF001741"	2	2	2	1	3	0	646.955	600.722	467.09	479.516	459.161	355.243
"RCHGF001743"	10	13	9	0	1	1	5857	7795	3453	2492	3311	2932
"RCHGF001745"	6	2	1	1	0	0	739	779	440	388	409	381
"RCHGF001746"	5	17	5	3	3	9	1158	1151	762	899	1071	983
"RCHGF001747"	15	16	12	5	5	4	1712	1717	913	1254	1409	1275
"RCHGF001748"	13	8	6	5	5	4	1108	1153	725	956	1166	970
"RCHGF001749"	3	6	10	0	3	0	706	600	513	392	669	500
"RCHGF001750"	23	18	23	3	5	10	2372	2534	858	2045	1780	1799
"RCHGF001752"	26	25	34	7	14	13	52011	47980	29973	16180	10346	7959
"RCHGF001754"	7	2	2	1	1	0	444	448	243	2118	1944	1735
"RCHGF001755"	10	1	4	1	2	0	3758	3806	2662	2541	3338	2781
"RCHGF001756"	6	5	3	2	3	3	3763	3547	4550	10837	12010	9569
"RCHGF001757"	2	3	3	2	6	0	548	565	578	311	432	369
"RCHGF001758"	6	13	13	8	4	0	2587	2738	2346	1477	1627	1478
"RCHGF001759"	8	10	11	4	7	4	1436	1437	829	765	1076	988
"RCHGF001761"	21	36	23	11	14	8	2064	2242	887	2626	2928	2734
"RCHGF001762"	0	0	1	0	0	1	97	100	84	129	134	135
"RCHGF001763"	0	0	1	0	1	1	324	326	304	161	153	135
"RCHGF001764"	0	3	0	1	1	1	1363	1252	2187	1133	1085	876
"RCHGF001765"	0	0	0	0	0	0	0	0	1	2	1	0
"RCHGF001766"	0	0	0	0	0	0	26	30	26	40	46	28
"RCHGF001767"	0	1	0	0	0	0	21	15	26	21	22	14
"RCHGF001768"	0	0	1	1	2	0	182	178	152	203	221	151
"RCHGF001769"	0	5	3	2	1	0	756	817	588	1082	1310	1043
"RCHGF001770"	0	2	0	0	0	0	76	102	79	86	87	52
"RCHGF001771"	7	4	1	1	0	2	558	588	410	522	650	561
"RCHGF001772"	4	4	2	1	1	1	753	833	699	706	984	679
"RCHGF001773"	2	0	0	0	0	0	159	179	122	87	142	116
"RCHGF001774"	0	0	0	0	0	0	3	2	3	0	0	0
"RCHGF001775"	12	18	7	3	3	1	1447	1358	1261	1089	1556	1222
"RCHGF001776"	7	3	10	0	3	0	1205	1281	1124	911	1367	1018
"RCHGF001777"	0	0	0	0	0	0	365	400	1112	264	295	201
"RCHGF001778"	2	0	1	0	1	1	834	920	811	763	1246	963
"RCHGF001779"	3	1	2	0	1	0	691	571	553	446	598	493
"RCHGF001780"	0	2	0	0	0	0	162	132	94	844	634	634
"RCHGF001781"	4	3	1	0	1	0	192	170	141	146	143	95
"RCHGF001782"	0	0	1	0	0	0	2	1	2	6	1	1
"RCHGF001783"	0	1	0	0	0	0	10	6	6	9	4	4
"RCHGF001784"	21	8	13	12	9	4	2384	2164	3112	6885	4108	3503
"RCHGF001785"	23	42	13	5	11	10	3024	3332	2550	2867	3148	2873
"RCHGF001786"	8	20	7	1	5	0	845	1075	502	1000	984	842
"RCHGF001787"	1	5	3	0	0	0	183	229	138	198	236	195
"RCHGF001788"	2	1	1	0	0	2	159	221	110	134	134	109
"RCHGF001789"	0	1	0	0	0	0	129	113	91	41	57	70
"RCHGF001790"	0	3	1	0	0	0	186	158	172	66	112	81
"RCHGF001791"	4	3	1	0	0	0	163	123	189	75	68	66
"RCHGF001792"	4	4	8	0	1	1	340	318	225	189	244	208
"RCHGF001793"	0	0	0	1	0	0	214	219	138	138	178	142
"RCHGF001794"	1	2	0	0	0	0	158	163	68	248	175	173
"RCHGF001795"	2	9	3	6	2	3	1166	1201	777	1000	808	758
"RCHGF001796"	2	6	5	3	2	2	966	993	488	727	855	722
"RCHGF001797"	1	8	2	3	1	4	899	1058	363	671	783	696
"RCHGF001798"	1	0	0	2	0	0	276	278	170	188	267	198
"RCHGF001799"	2	4	3	1	2	0	444	386	285	191	216	155
"RCHGF001800"	0	2	3	0	2	0	141	99	88	54	58	44
"RCHGF001801"	0	0	0	0	0	0	39	32	20	2	10	6
"RCHGF001803"	3	2	6	0	0	0	313	340	262	165	160	158
"RCHGF001804"	0	0	0	0	0	0	30	22	31	14	23	11
"RCHGF001805"	0	0	0	0	0	0	58	59	31	41	42	29
"RCHGF001806"	7	6	9	4	5	1	2203	2231	2094	1688	2381	1985
"RCHGF001807"	3	8	4	1	1	0	1512	1348	1095	852	828	654
"RCHGF001808"	4	4	1	1	1	0	1141	1133	1211	911	1128	868
"RCHGF001809"	8	8	3	1	1	2	1245	1290	1334	1425	1809	1651
"RCHGF001810"	11	15	13	5	4	3	3740	3626	3427	3833	5162	4023
"RCHGF001811"	1	4	6	0	0	0	862	846	614	693	924	763
"RCHGF001812"	2	16	10	3	3	2	1342	1255	1284	1108	1375	1146
"RCHGF001813"	6	0	0	0	0	0	118	98	53	88	50	36
"RCHGF001814"	0	1	0	0	0	0	26	61	10	20	16	13
"RCHGF001815"	2	3	11.9197	2	2	4.99906	961.404	866.912	1388.64	443.519	726.587	565.766
"RCHGF001816"	9	3	4	4	0	3	174	234	169	7533	7758	6632
"RCHGF001817"	1	0	0	0	0	0	465	401	451	1608	2025	1727
"RCHGF001819"	9	9	6	3	1	2	2553	2296	1825	1147	1303	1083
"RCHGF001820"	13	20	19	2	9	1	2818	3183	1973	1302	1550	1371
"RCHGF001821"	8	12	7	9	2	2	1763	1640	1428	1139	1240	1071
"RCHGF001822"	1	0	0	0	0	0	32	34	14	14	16	8
"RCHGF001823"	1	0	1	0	0	0	102.166	136	105	65	39	22
"RCHGF001824"	4	1	1	0	1	0	251	226	229	160	115	111
"RCHGF001825"	2	1	5	0	0	0	76	102	88	60	65	34
"RCHGF001826"	11	8	5	5	5	4	5716	4752	7826	4858	4603	3035
"RCHGF001827"	2	5	5	1	2	1	1387	1357	1609	1246	1959	1624
"RCHGF001828"	22	17	7	2	6	5	4197	4353	3785	4371	5867	4379
"RCHGF001829"	6	7	6	0	1	4	1366	1295	1343	1436	1913	1499
"RCHGF001830"	3	1	6	1	0	1	286	268	179	521	463	393
"RCHGF001831"	8	1	0	0	0	0	208	172	114	273	264	238
"RCHGF001832"	0	0	0	0	0	0	22	23	10	18	14	17
"RCHGF001833"	1	0	2	0	0	0	52	40	43	53	38	35
"RCHGF001834"	3	6	2	0	0	1	279	273	128	296	330	277
"RCHGF001835"	2	2	2	3	0	0	158	187	145	151	138	134
"RCHGF001836"	0	2	2	1	0	0	113	156	105	103	75	98
"RCHGF001837"	11	16	13	7	1	1	1256	1211	565	552	731	603
"RCHGF001838"	2	3	7	3	5	1	621	603	300	279	306	251
"RCHGF001839"	7	9	7	3	2	0	1395	1602	1219	556	633	609
"RCHGF001840"	5	9	10	7	2	3	778	859	622	2159	2877	2245
"RCHGF001841"	8	2	4	2	0	1	942	931	803	3995	4774	3784
"RCHGF001842"	7	8	6	2	1	1	984	1146	691	549	694	624
"RCHGF001843"	22	25	8	6	2	3	6562	6065	5956	2221	3321	2532
"RCHGF001844"	37	37	16	16	16	15	5252	5654	3456	1511	1974	1533
"RCHGF001845"	3	0	0	0	1	0	1145	979	1297	584	564	398
"RCHGF001846"	6	8	1	0	1	3	2075	2335	1128	1146	1405	1167
"RCHGF001847"	18	13	11	5	7	0	1689	2163	1272	965	1489	1300
"RCHGF001848"	3	15	4	10	0	0	281	355	269	87308	52727	67442
"RCHGF001849"	0	0	0	0	0	0	20	3	9	61	30	32
"RCHGF001850"	0	0	1	0	0	3	68	125	56	413	255	276
"RCHGF001851"	5	4	1	4	4	0	542	546	511	56784	29188	41580
"RCHGF001852"	15	42	24	15	13	9	6371	5559	5143	2030	2833	2364
"RCHGF001853"	27	20	13	6	5	11	12579	13693	12191	11886	14166	11088
"RCHGF001854"	2	4	6	1	5	2	2913	2792	2811	2273	1787	1333
"RCHGF001855"	3	2	2	0	1	6	1733	1259	1966	995	1314	968
"RCHGF001856"	12	7	11	7	7	9	4926	4600	5838	3232	3631	2798
"RCHGF001857"	9	6	14	8	2	7	1299	1440	807	1225	1523	1277
"RCHGF001858"	4	9	10	7	8	1	795	890	535	515	330	274
"RCHGF001859"	49	38	49	9	12	25	4852	5174	3083	3474	4833	4204
"RCHGF001860"	0	0	1	0	0	0	24	24	15	8	15	12
"RCHGF001861"	7	9	17	2	3	5	2950	3164	3176	2272	2569	2348
"RCHGF001862"	51	43	47	22	28	18	8069	9360	5428	9394	9670	8889
"RCHGF001863"	20	35	34	11	6	12	9420	6615	8783	9645	7784	6414
"RCHGF001864"	0	0	0	0	0	0	9	8	4	4	1	4
"RCHGF001865"	11	28	10	3	5	8	1416	1355	1069	577	683	533
"RCHGF001866"	22	15	25	5	6	6	1291	1349	649	1525	1959	1815
"RCHGF001867"	3	7	6	3	1	2	587	650	309	606	710	604
"RCHGF001868"	12	8	5	8	7	7	1541	1281	1135	1245	1626	1272
"RCHGF001869"	5	22	14	8	5	11	1892	1782	1426	1409	1720	1366
"RCHGF001870"	0	8	1	0	0	0	191	215	116	657	558	423
"RCHGF001871"	6	11	3	1	4	2	3320	3313	2566	1445	1878	1477
"RCHGF001872"	5	1	0	0	1	0	370	405	276	133	211	149
"RCHGF001873"	1	5	1	0	0	2	427	495	278	163	233	189
"RCHGF001874"	3	12	10	0	2	1	1524	1673	1144	770	940	853
"RCHGF001875"	1	7	0	0	1	3	574	545	394	372	500	433
"RCHGF001876"	4	6	2	0	0	0	3420	3374	3914	4656	6908	4876
"RCHGF001877"	9	14	7	3	5	5	2413	2569	1514	3632	4054	3357
"RCHGF001878"	47	49	44	20	31	32	4957	4424	2594	2305	4298	3290
"RCHGF001879"	74	87	87	47	35	50	7610	6636	3963	4140	6327	4833
"RCHGF001880"	507	622	584	257	229	268	38855	39751	16775	19098	26069	21651
"RCHGF001881"	67	90	69	25	15	37	7008	7149	3211	3396	5953	5231
"RCHGF001882"	87	95	89	49	40	51	10680	9440	5588	4600	7179	6043
"RCHGF001884"	2	7	16	9	3	0	1576	1304	1718	1049	1498	1248
"RCHGF001885"	4	4	2	3	1	0	2901	3189	1533	645	728	592
"RCHGF001886"	34	30	18	6	11	17	2270	2147	2101	2375	2518	2140
"RCHGF001887"	0	3	0	2	0	2	201	255	107	135	193	180
"RCHGF001888"	7	5	1	4	4	0	323	295	227	188	231	201
"RCHGF001889"	15	20	21	3	11	8	1104	1185	405	380	282	213
"RCHGF001890"	12	18	11	3	7	7	811	927	365	339	421	332
"RCHGF001891"	17	10	5	4	4	6	1009	1067	575	554	541	532
"RCHGF001892"	5	12	14	7	4	3	1357	1147	1633	731	782	596
"RCHGF001893"	0	1	0	1	0	0	64	53	38	32	14	14
