-e target_id	length	eff_length	Monoculture_Bi_animalis_lactis_PT33_Early_Replicate_1_HGF2_counts	tpm
RCHGF003872	1326	1105.41	0	0
RCHGF003873	1032	811.409	0	0
RCHGF003874	162	19.5	0	0
RCHGF003875	681	460.409	0	0
RCHGF003876	2007	1786.41	0	0
RCHGF003877	648	427.409	0	0
RCHGF003878	978	757.409	0	0
RCHGF003879	861	640.409	0	0
RCHGF003880	318	106.429	0	0
RCHGF003881	1332	1111.41	0	0
RCHGF003882	2571	2350.41	0	0
RCHGF003883	117	118	0	0
RCHGF003884	1095	874.409	0	0
RCHGF003885	1254	1033.41	0	0
RCHGF003886	1419	1198.41	0	0
RCHGF003887	1797	1576.41	0	0
RCHGF003888	98	99	0	0
RCHGF003891	2625	2404.41	0	0
RCHGF003892	255	71.7333	0	0
RCHGF003893	411	190.409	0	0
RCHGF003894	258	70.1875	0	0
RCHGF003895	1056	835.409	0	0
RCHGF003896	630	409.409	0	0
RCHGF003897	477	256.409	0	0
RCHGF003898	462	241.409	0	0
RCHGF003899	1965	1744.41	0	0
RCHGF003900	957	736.409	0	0
RCHGF003901	1200	979.409	0	0
RCHGF003902	498	277.409	0	0
RCHGF003903	297	95.4211	0	0
RCHGF003904	651	430.409	0	0
RCHGF003905	2928	2707.41	0	0
RCHGF003906	969	748.409	0	0
RCHGF003907	312	105.55	0	0
RCHGF003908	1191	970.409	0	0
RCHGF003909	948	727.409	0	0
RCHGF003910	2499	2278.41	0	0
RCHGF003911	1692	1471.41	0	0
RCHGF003912	1398	1177.41	0	0
RCHGF003913	3078	2857.41	0	0
RCHGF003914	486	265.409	0	0
RCHGF003915	132	133	0	0
RCHGF003917	309	102.55	0	0
RCHGF003918	312	105.55	0	0
RCHGF003919	282	80.4211	0	0
RCHGF003920	1287	1066.41	0	0
RCHGF003921	426	205.409	0	0
RCHGF003922	1071	850.409	0	0
RCHGF003923	750	529.409	0	0
RCHGF003924	567	346.409	0	0
RCHGF003925	762	541.409	0	0
RCHGF003926	582	361.409	0	0
RCHGF003927	636	415.409	0	0
RCHGF003928	1011	790.409	0	0
RCHGF003929	351	139.429	0	0
RCHGF003930	660	439.409	0	0
RCHGF003931	1302	1081.41	0	0
RCHGF003932	288	86.4211	0	0
RCHGF003933	2289	2068.41	0	0
RCHGF003934	1605	1384.41	0	0
RCHGF003935	513	292.409	0	0
RCHGF003936	2199	1978.41	0	0
RCHGF003937	498	277.409	0	0
RCHGF003938	120	121	0	0
RCHGF003939	426	205.409	0	0
RCHGF003940	123	124	0	0
RCHGF003941	117	118	0	0
RCHGF003942	471	250.409	0	0
RCHGF003943	789	568.409	0	0
RCHGF003944	489	268.409	0	0
RCHGF003945	576	355.409	0	0
RCHGF003946	1104	883.409	0	0
RCHGF003947	936	715.409	0	0
RCHGF003948	507	286.409	0	0
RCHGF003949	465	244.409	0	0
RCHGF003950	1698	1477.41	0	0
RCHGF003951	255	71.7333	0	0
RCHGF003952	291	89.4211	0	0
RCHGF003953	1863	1642.41	0	0
RCHGF003954	336	124.429	0	0
RCHGF003955	153	10.5	0	0
RCHGF003956	630	409.409	0	0
RCHGF003957	1074	853.409	0	0
RCHGF003958	930	709.409	0	0
RCHGF003959	1125	904.409	0	0
RCHGF003960	1200	979.409	0	0
RCHGF003961	2361	2140.41	0	0
RCHGF003962	1551	1330.41	0	0
RCHGF003963	936	715.409	0	0
RCHGF003964	150	10	0	0
RCHGF003965	273	85.1875	0	0
RCHGF003966	450	229.409	0	0
RCHGF003967	417	196.409	0	0
RCHGF003968	669	448.409	0	0
RCHGF003969	858	637.409	0	0
RCHGF003970	609	388.409	0	0
RCHGF003971	1929	1708.41	0	0
RCHGF003972	2493	2272.41	0	0
RCHGF003973	1257	1036.41	0	0
RCHGF003974	1788	1567.41	0	0
RCHGF003975	2178	1957.41	0	0
RCHGF003976	417	196.409	0	0
RCHGF003977	513	292.409	0	0
RCHGF003978	522	301.409	0	0
RCHGF003979	708	487.409	0	0
RCHGF003980	441	220.409	0	0
RCHGF003981	996	775.409	0	0
RCHGF003982	351	139.429	0	0
RCHGF003983	1374	1153.41	0	0
RCHGF003984	138	139	0	0
RCHGF003985	279	77.4211	0	0
RCHGF003986	735	514.409	0	0
RCHGF003987	546	325.409	0	0
RCHGF003988	981	760.409	0	0
RCHGF003989	570	349.409	0	0
RCHGF003990	510	289.409	0	0
RCHGF003991	327	115.429	0	0
RCHGF003992	735	514.409	0	0
RCHGF003993	756	535.409	0	0
RCHGF003994	783	562.409	0	0
RCHGF003995	1323	1102.41	0	0
RCHGF003996	1458	1237.41	1	31762.3
RCHGF003997	894	673.409	0	0
RCHGF003998	795	574.409	0	0
RCHGF003999	198	28.2	0	0
RCHGF004000	924	703.409	0	0
RCHGF004001	984	763.409	0	0
RCHGF004002	678	457.409	0	0
RCHGF004003	1218	997.409	0	0
RCHGF004004	378	166.429	0	0
RCHGF004005	486	265.409	0	0
RCHGF004006	288	86.4211	0	0
RCHGF004007	594	373.409	0	0
RCHGF004008	948	727.409	0	0
RCHGF004009	939	718.409	0	0
RCHGF004010	1245	1024.41	0	0
RCHGF004011	759	538.409	0	0
RCHGF004012	636	415.409	0	0
RCHGF004013	1686	1465.41	0	0
RCHGF004014	465	244.409	0	0
RCHGF004015	360	148.429	0	0
RCHGF004016	408	196.429	0	0
RCHGF004017	897	676.409	0	0
RCHGF004018	738	517.409	0	0
RCHGF004019	312	105.55	0	0
RCHGF004020	1380	1159.41	0	0
RCHGF004021	1764	1543.41	0	0
RCHGF004022	1194	973.409	0	0
RCHGF004023	660	439.409	0	0
RCHGF004024	510	289.409	0	0
RCHGF004025	909	688.409	0	0
RCHGF004027	147	7	0	0
RCHGF004028	879	658.409	0	0
RCHGF004029	528	307.409	0	0
RCHGF004030	1062	841.409	0	0
RCHGF004031	2070	1849.41	0	0
RCHGF004032	609	388.409	0	0
RCHGF004033	462	241.409	0	0
RCHGF004034	993	772.409	0	0
RCHGF004035	951	730.409	0	0
RCHGF004036	297	95.4211	0	0
RCHGF004037	351	139.429	0	0
RCHGF004038	162	19.5	0	0
RCHGF004039	417	196.409	0	0
RCHGF004040	435	214.409	0	0
RCHGF004041	327	115.429	0	0
RCHGF004042	561	340.409	0	0
RCHGF004043	972	751.409	0	0
RCHGF004044	654	433.409	0	0
RCHGF004045	1308	1087.41	0	0
RCHGF004046	999	778.409	0	0
RCHGF004047	1590	1369.41	0	0
RCHGF004048	180	37.5	0	0
RCHGF004049	1476	1255.41	0	0
RCHGF004050	282	80.4211	0	0
RCHGF004051	702	481.409	0	0
RCHGF004052	1200	979.409	0	0
RCHGF004053	303	96.55	0	0
RCHGF004054	399	187.429	0	0
RCHGF004055	438	217.409	0	0
RCHGF004056	357	145.429	0	0
RCHGF004057	339	127.429	0	0
RCHGF004058	738	517.409	0	0
RCHGF004059	1332	1111.41	0	0
RCHGF004060	705	484.409	0	0
RCHGF004061	1428	1207.41	0	0
RCHGF004062	1599	1378.41	0	0
RCHGF004063	570	349.409	0	0
RCHGF004064	1254	1033.41	0	0
RCHGF004065	1299	1078.41	0	0
RCHGF004066	834	613.409	0	0
RCHGF004067	921	700.409	0	0
RCHGF004068	660	439.409	0	0
RCHGF004069	621	400.409	0	0
RCHGF004070	1179	958.409	0	0
RCHGF004071	831	610.409	0	0
RCHGF004072	999	778.409	0	0
RCHGF004073	1659	1438.41	0	0
RCHGF004074	777	556.409	0	0
RCHGF004075	1875	1654.41	0	0
RCHGF004076	840	619.409	0	0
RCHGF004077	210	30.2857	0	0
RCHGF004078	1326	1105.41	0	0
RCHGF004079	375	163.429	0	0
RCHGF004080	900	679.409	0	0
RCHGF004081	327	115.429	0	0
RCHGF004082	555	334.409	0	0
RCHGF004083	1374	1153.41	0	0
RCHGF004084	942	721.409	0	0
RCHGF004085	828	607.409	0	0
RCHGF004086	951	730.409	0	0
RCHGF004087	576	355.409	0	0
RCHGF004088	114	115	0	0
RCHGF004089	792	571.409	0	0
RCHGF004090	930	709.409	0	0
RCHGF004091	921	700.409	0	0
RCHGF004092	900	679.409	0	0
RCHGF004093	438	217.409	0	0
RCHGF004094	426	205.409	0	0
RCHGF004095	150	10	0	0
RCHGF004096	1743	1522.41	0	0
RCHGF004097	1335	1114.41	0	0
RCHGF004099	735	514.409	0	0
RCHGF004101	642	421.409	0	0
RCHGF004102	201	26.1667	0	0
RCHGF004103	177	34.5	0	0
RCHGF004104	1191	970.409	0	0
RCHGF004105	123	124	0	0
RCHGF004106	1626	1405.41	0	0
RCHGF004107	822	601.409	0	0
RCHGF004108	831	610.409	0	0
RCHGF004109	4233	4012.41	0	0
RCHGF004110	450	229.409	0	0
RCHGF004111	171	28.5	0	0
RCHGF004112	132	133	0	0
RCHGF004113	489	268.409	0	0
RCHGF004114	879	658.409	0	0
RCHGF004115	2790	2569.41	0	0
RCHGF004116	132	133	0	0
RCHGF004117	432	211.409	0	0
RCHGF004118	492	271.409	0	0
RCHGF004119	774	553.409	0	0
RCHGF004120	816	595.409	0	0
RCHGF004121	1680	1459.41	0	0
RCHGF004122	795	574.409	0	0
RCHGF004123	636	415.409	0	0
RCHGF004125	1497	1276.41	0	0
RCHGF004126	1089	868.409	0	0
RCHGF004127	300	93.55	0	0
RCHGF004128	666	445.409	0	0
RCHGF004129	810	589.409	0	0
RCHGF004130	1371	1150.41	0	0
RCHGF004131	1440	1219.41	0	0
RCHGF004132	1437	1216.41	0	0
RCHGF004133	1383	1162.41	0	0
RCHGF004134	837	616.409	0	0
RCHGF004135	438	217.409	0	0
RCHGF004136	123	124	0	0
RCHGF004137	915	694.409	0	0
RCHGF004138	885	664.409	0	0
RCHGF004139	1014	793.409	0	0
RCHGF004140	1158	937.409	0	0
RCHGF004141	306	99.55	0	0
RCHGF004142	237	53.7333	0	0
RCHGF004143	642	421.409	0	0
RCHGF004144	807	586.409	0	0
RCHGF004145	762	541.409	0	0
RCHGF004146	462	241.409	0	0
RCHGF004147	417	196.409	0	0
RCHGF004148	2715	2494.41	0	0
RCHGF004149	966	745.409	0	0
RCHGF004150	804	583.409	0	0
RCHGF004151	1179	958.409	0	0
RCHGF004152	861	640.409	0	0
RCHGF004153	123	124	0	0
RCHGF004154	147	7	0	0
RCHGF004155	183	27.6667	0	0
RCHGF004156	636	415.409	0	0
RCHGF004157	945	724.409	0	0
RCHGF004158	780	559.409	0	0
RCHGF004159	999	778.409	0	0
RCHGF004160	687	466.409	0	0
RCHGF004161	657	436.409	0	0
RCHGF004162	1809	1588.41	0	0
RCHGF004163	1176	955.409	0	0
RCHGF004164	1455	1234.41	0	0
RCHGF004165	636	415.409	0	0
RCHGF004166	258	70.1875	0	0
RCHGF004167	345	133.429	0	0
RCHGF004168	597	376.409	0	0
RCHGF004169	6609	6388.41	0	0
RCHGF004170	438	217.409	0	0
RCHGF004171	840	619.409	0	0
RCHGF004172	297	95.4211	0	0
RCHGF004173	1464	1243.41	0	0
RCHGF004174	780	559.409	0	0
RCHGF004175	1092	871.409	0	0
RCHGF004176	2604	2383.41	0	0
RCHGF004177	750	529.409	0	0
RCHGF004178	159	16.5	0	0
RCHGF004179	708	487.409	0	0
RCHGF004180	636	415.409	0	0
RCHGF004181	450	229.409	0	0
RCHGF004182	165	22.5	0	0
RCHGF004183	777	556.409	0	0
RCHGF004184	111	112	0	0
RCHGF004185	1401	1180.41	0	0
RCHGF004186	756	535.409	0	0
RCHGF004187	798	577.409	0	0
RCHGF004188	858	637.409	0	0
RCHGF004189	825	604.409	0	0
RCHGF004190	1317	1096.41	0	0
RCHGF004191	1437	1216.41	0	0
RCHGF004192	1848	1627.41	0	0
RCHGF004193	837	616.409	0	0
RCHGF004194	435	214.409	0	0
RCHGF004195	2508	2287.41	0	0
RCHGF004196	1329	1108.41	0	0
RCHGF004197	120	121	0	0
RCHGF004198	1590	1369.41	0	0
RCHGF004199	708	487.409	0	0
RCHGF004200	1215	994.409	0	0
RCHGF004201	522	301.409	0	0
RCHGF004202	699	478.409	0	0
RCHGF004203	579	358.409	0	0
RCHGF004204	1176	955.409	0	0
RCHGF004205	984	763.409	0	0
RCHGF004206	1164	943.409	0	0
RCHGF004207	363	151.429	0	0
RCHGF004208	957	736.409	0	0
RCHGF004209	396	184.429	0	0
RCHGF004210	363	151.429	0	0
RCHGF004211	114	115	0	0
RCHGF004212	771	550.409	0	0
RCHGF004213	645	424.409	0	0
RCHGF004214	1302	1081.41	0	0
RCHGF004215	438	217.409	0	0
RCHGF004216	510	289.409	0	0
RCHGF004217	354	142.429	0	0
RCHGF004218	543	322.409	0	0
RCHGF004219	393	181.429	0	0
RCHGF004220	537	316.409	0	0
RCHGF004221	321	109.429	0	0
RCHGF004222	366	154.429	0	0
RCHGF004223	258	70.1875	0	0
RCHGF004224	198	28.2	0	0
RCHGF004225	414	193.409	0	0
RCHGF004226	789	568.409	0	0
RCHGF004227	333	121.429	0	0
RCHGF004228	276	78.6111	0	0
RCHGF004229	831	610.409	0	0
RCHGF004230	294	92.4211	0	0
RCHGF004231	627	406.409	0	0
RCHGF004232	684	463.409	0	0
RCHGF004233	726	505.409	0	0
RCHGF004234	738	517.409	0	0
RCHGF004235	996	775.409	0	0
RCHGF004236	765	544.409	0	0
RCHGF004238	309	102.55	0	0
RCHGF004239	216	36.2857	0	0
RCHGF004240	1182	961.409	0	0
RCHGF004241	2076	1855.41	2	42365.8
RCHGF004242	468	247.409	0	0
RCHGF004243	420	199.409	0	0
RCHGF004244	810	589.409	0	0
RCHGF004245	1350	1129.41	0	0
RCHGF004247	543	322.409	0	0
RCHGF004248	189	29.4286	0	0
RCHGF004249	279	77.4211	0	0
RCHGF004250	450	229.409	0	0
RCHGF004251	807	586.409	0	0
RCHGF004252	432	211.409	0	0
RCHGF004253	153	10.5	0	0
RCHGF004254	234	50.7333	0	0
RCHGF004255	369	157.429	0	0
RCHGF004256	1287	1066.41	0	0
RCHGF004257	120	121	0	0
RCHGF004258	192	28.75	0	0
RCHGF004259	402	190.429	0	0
RCHGF004260	918	697.409	0	0
RCHGF004261	462	241.409	0	0
RCHGF004262	120	121	0	0
RCHGF004263	330	118.429	0	0
RCHGF004264	1041	820.409	0	0
RCHGF004265	708	487.409	0	0
RCHGF004266	1917	1696.41	0	0
RCHGF004267	702	481.409	0	0
RCHGF004268	3519	3298.41	0	0
RCHGF004269	366	154.429	0	0
RCHGF004270	609	388.409	0	0
RCHGF004271	480	259.409	0	0
RCHGF004272	318	106.429	0	0
RCHGF004273	360	148.429	0	0
RCHGF004274	267	79.1875	0	0
RCHGF004275	1683	1462.41	0	0
RCHGF004276	570	349.409	0	0
RCHGF004277	1212	991.409	0	0
RCHGF004278	1734	1513.41	0	0
RCHGF004279	390	178.429	0	0
RCHGF004280	249	65.7333	0	0
RCHGF004281	291	89.4211	0	0
RCHGF004282	144	4	0	0
RCHGF004283	306	99.55	0	0
RCHGF004284	207	32.1667	0	0
RCHGF004285	396	184.429	0	0
RCHGF004286	219	39.2857	0	0
RCHGF004287	852	631.409	0	0
RCHGF004288	219	39.2857	0	0
RCHGF004289	585	364.409	0	0
RCHGF004290	261	73.1875	0	0
RCHGF004291	204	29.1667	0	0
RCHGF004292	456	235.409	0	0
RCHGF004293	1383	1162.41	0	0
RCHGF004294	894	673.409	0	0
RCHGF004295	315	103.429	0	0
RCHGF004296	156	13.5	0	0
RCHGF004297	906	685.409	0	0
RCHGF004298	540	319.409	0	0
RCHGF004299	255	71.7333	0	0
RCHGF004300	123	124	0	0
RCHGF004301	189	29.4286	0	0
RCHGF004302	171	28.5	0	0
RCHGF004303	177	34.5	0	0
RCHGF004304	168	25.5	0	0
RCHGF004305	303	96.55	0	0
RCHGF004306	390	178.429	0	0
RCHGF004307	918	697.409	0	0
RCHGF004308	1407	1186.41	0	0
